,col 0,,col a,col b,col c,col d,col e,col f,RTC,col g,col h
7512,2.086666667,13897.2,3.860333333,2:05:12.000,4.2001,2052.300,13485.400,52901.800,01/09/2021 22:41:19,8619.9,
7513,2.086944444,13899.05,3.860847222,2:05:13.000,4.2004,2046.100,13485.900,52904.200,01/09/2021 22:41:20,8594.4,
7514,2.087222222,13900.9,3.861361111,2:05:14.000,4.2004,2046.100,13486.500,52906.600,01/09/2021 22:41:21,8594.4,
7515,2.0875,13902.75,3.861875,2:05:15.000,4.2001,2039.900,13487.100,52909.000,01/09/2021 22:41:22,8567.8,
7516,2.087777778,13904.6,3.862388889,2:05:16.000,4.2001,2046.100,13487.600,52911.400,01/09/2021 22:41:23,8593.8,
7517,2.088055556,13906.45,3.862902778,2:05:17.000,4.2001,2039.900,13488.200,52913.800,01/09/2021 22:41:24,8567.8,
7518,2.088333333,13908.3,3.863416667,2:05:18.000,4.2001,2039.900,13488.800,52916.100,01/09/2021 22:41:25,8567.8,
7519,2.088611111,13910.15,3.863930556,2:05:19.000,4.2004,2039.900,13489.300,52918.500,01/09/2021 22:41:26,8568.4,
7520,2.088888889,13912,3.864444444,2:05:20.000,4.2001,2039.900,13489.900,52920.900,01/09/2021 22:41:27,8567.8,
7521,2.089166667,13913.85,3.864958333,2:05:21.000,4.2004,2039.900,13490.500,52923.300,01/09/2021 22:41:28,8568.4,
7522,2.089444444,13915.7,3.865472222,2:05:22.000,4.2004,2033.700,13491.000,52925.600,01/09/2021 22:41:29,8542.4,
7523,2.089722222,13917.55,3.865986111,2:05:23.000,4.2004,2021.300,13491.600,52928.000,01/09/2021 22:41:30,8490.3,
7524,2.09,13919.4,3.8665,2:05:24.000,4.2004,2021.300,13492.200,52930.400,01/09/2021 22:41:31,8490.3,
7525,2.090277778,13921.25,3.867013889,2:05:25.000,4.2004,2021.300,13492.700,52932.700,01/09/2021 22:41:32,8490.3,
7526,2.090555556,13923.1,3.867527778,2:05:26.000,4.2004,2015.100,13493.300,52935.100,01/09/2021 22:41:33,8464.2,
7527,2.090833333,13924.95,3.868041667,2:05:27.000,4.2004,2015.100,13493.800,52937.400,01/09/2021 22:41:34,8464.2,
7528,2.091111111,13926.8,3.868555556,2:05:28.000,4.2004,2015.100,13494.400,52939.800,01/09/2021 22:41:35,8464.2,
7529,2.091388889,13928.65,3.869069444,2:05:29.000,4.2004,2008.900,13495.000,52942.100,01/09/2021 22:41:36,8438.2,
7530,2.091666667,13930.5,3.869583333,2:05:30.000,4.2004,2015.100,13495.500,52944.500,01/09/2021 22:41:37,8464.2,
7531,2.091944444,13932.35,3.870097222,2:05:31.000,4.2004,2008.900,13496.100,52946.800,01/09/2021 22:41:38,8438.2,
7532,2.092222222,13934.2,3.870611111,2:05:32.000,4.2004,2008.900,13496.600,52949.200,01/09/2021 22:41:39,8438.2,
7533,2.0925,13936.05,3.871125,2:05:33.000,4.2004,2008.900,13497.200,52951.500,01/09/2021 22:41:40,8438.2,
7534,2.092777778,13937.9,3.871638889,2:05:34.000,4.2004,2008.900,13497.700,52953.900,01/09/2021 22:41:41,8438.2,
7535,2.093055556,13939.75,3.872152778,2:05:35.000,4.2004,2002.700,13498.300,52956.200,01/09/2021 22:41:42,8412.1,
7536,2.093333333,13941.6,3.872666667,2:05:36.000,4.2004,2002.700,13498.900,52958.500,01/09/2021 22:41:43,8412.1,
7537,2.093611111,13943.45,3.873180556,2:05:37.000,4.2001,2002.700,13499.400,52960.900,01/09/2021 22:41:44,8411.5,
7538,2.093888889,13945.3,3.873694444,2:05:38.000,4.2004,1996.500,13500.000,52963.200,01/09/2021 22:41:45,8386.1,
7539,2.094166667,13947.15,3.874208333,2:05:39.000,4.2004,1996.500,13500.500,52965.500,01/09/2021 22:41:46,8386.1,
7540,2.094444444,13949,3.874722222,2:05:40.000,4.2001,1990.300,13501.100,52967.900,01/09/2021 22:41:47,8359.5,
7541,2.094722222,13950.85,3.875236111,2:05:41.000,4.2004,1990.300,13501.600,52970.200,01/09/2021 22:41:48,8360.1,
7542,2.095,13952.7,3.87575,2:05:42.000,4.2001,1990.300,13502.200,52972.500,01/09/2021 22:41:49,8359.5,
7543,2.095277778,13954.55,3.876263889,2:05:43.000,4.2004,1990.300,13502.700,52974.800,01/09/2021 22:41:50,8360.1,
7544,2.095555556,13956.4,3.876777778,2:05:44.000,4.2004,1990.300,13503.300,52977.100,01/09/2021 22:41:51,8360.1,
