col 1,Time,col 2,col 3,col 4,col 5,col 6
3755,09-Jan-21 03:44:50:310,00:01:56:10:893,45.099,0,23.426,0
3756,09-Jan-21 03:44:52:168,00:01:56:12:751,45.091,0,23.426,0
3757,09-Jan-21 03:44:54:024,00:01:56:14:607,45.084,0,23.424,0
3758,09-Jan-21 03:44:55:879,00:01:56:16:462,45.077,0,23.423,0
3759,09-Jan-21 03:44:57:735,00:01:56:18:318,45.072,0,23.42,0
3760,09-Jan-21 03:44:59:590,00:01:56:20:173,45.067,0,23.422,0
3761,09-Jan-21 03:45:01:445,00:01:56:22:028,45.059,0,23.421,0
3762,09-Jan-21 03:45:03:301,00:01:56:23:884,45.054,0,23.419,0
3763,09-Jan-21 03:45:05:157,00:01:56:25:740,45.047,0,23.418,0
3764,09-Jan-21 03:45:07:014,00:01:56:27:597,45.04,0,23.415,0
3765,09-Jan-21 03:45:08:869,00:01:56:29:452,45.035,0,23.411,0
3766,09-Jan-21 03:45:10:726,00:01:56:31:309,45.029,0,23.407,0
3767,09-Jan-21 03:45:12:583,00:01:56:33:166,45.026,0,23.406,0
3768,09-Jan-21 03:45:14:439,00:01:56:35:022,45.022,0,23.405,0
3769,09-Jan-21 03:45:16:295,00:01:56:36:878,45.017,0,23.407,0
3770,09-Jan-21 03:45:18:152,00:01:56:38:735,45.014,0,23.408,0
3771,09-Jan-21 03:45:20:009,00:01:56:40:592,45.009,0,23.407,0
3772,09-Jan-21 03:45:21:865,00:01:56:42:448,45.006,0,23.406,0
3773,09-Jan-21 03:45:23:723,00:01:56:44:306,45.003,0,23.401,0
3774,09-Jan-21 03:45:25:580,00:01:56:46:163,44.998,0,23.397,0
3775,09-Jan-21 03:45:27:437,00:01:56:48:020,44.993,0,23.392,0
3776,09-Jan-21 03:45:29:295,00:01:56:49:878,44.988,0,23.392,0
3777,09-Jan-21 03:45:31:150,00:01:56:51:733,44.983,0,23.394,0
3778,09-Jan-21 03:45:33:007,00:01:56:53:590,44.98,0,23.395,0
3779,09-Jan-21 03:45:34:864,00:01:56:55:447,44.977,0,23.399,0
3780,09-Jan-21 03:45:36:719,00:01:56:57:302,44.973,0,23.401,0
3781,09-Jan-21 03:45:38:574,00:01:56:59:157,44.97,0,23.401,0
3782,09-Jan-21 03:45:40:430,00:01:57:01:013,44.966,0,23.402,0
3783,09-Jan-21 03:45:42:285,00:01:57:02:868,44.963,0,23.404,0
3784,09-Jan-21 03:45:44:143,00:01:57:04:726,44.958,0,23.407,0
3785,09-Jan-21 03:45:45:999,00:01:57:06:582,44.954,0,23.408,0
3786,09-Jan-21 03:45:47:856,00:01:57:08:439,44.949,0,23.409,0
3787,09-Jan-21 03:45:49:711,00:01:57:10:294,44.945,0,23.412,0
3788,09-Jan-21 03:45:51:568,00:01:57:12:151,44.942,0,23.414,0
3789,09-Jan-21 03:45:53:425,00:01:57:14:008,44.937,0,23.415,0
3790,09-Jan-21 03:45:55:280,00:01:57:15:863,44.934,0,23.417,0
3791,09-Jan-21 03:45:57:137,00:01:57:17:720,44.931,0,23.418,0
3792,09-Jan-21 03:45:58:994,00:01:57:19:577,44.927,0,23.418,0
3793,09-Jan-21 03:46:00:852,00:01:57:21:435,44.924,0,23.418,0
3794,09-Jan-21 03:46:02:707,00:01:57:23:290,44.92,0,23.416,0
3795,09-Jan-21 03:46:04:563,00:01:57:25:146,44.915,0,23.419,0
3796,09-Jan-21 03:46:06:419,00:01:57:27:002,44.91,0,23.421,0
3797,09-Jan-21 03:46:08:274,00:01:57:28:857,44.905,0,23.422,0
3798,09-Jan-21 03:46:10:129,00:01:57:30:712,44.9,0,23.425,0
3799,09-Jan-21 03:46:11:986,00:01:57:32:569,44.897,0,23.429,0
3800,09-Jan-21 03:46:13:842,00:01:57:34:425,44.892,0,23.431,0
3801,09-Jan-21 03:46:15:698,00:01:57:36:281,44.887,0,23.431,0
3802,09-Jan-21 03:46:17:554,00:01:57:38:137,44.882,0,23.431,0
3803,09-Jan-21 03:46:19:410,00:01:57:39:993,44.878,0,23.43,0
3804,09-Jan-21 03:46:21:266,00:01:57:41:849,44.875,0,23.431,0
3805,09-Jan-21 03:46:23:121,00:01:57:43:704,44.871,0,23.433,0
3806,09-Jan-21 03:46:24:977,00:01:57:45:560,44.866,0,23.432,0
3807,09-Jan-21 03:46:26:832,00:01:57:47:415,44.862,0,23.431,0
3808,09-Jan-21 03:46:28:688,00:01:57:49:271,44.858,0,23.433,0
3809,09-Jan-21 03:46:30:544,00:01:57:51:127,44.854,0,23.434,0
3810,09-Jan-21 03:46:32:399,00:01:57:52:982,44.849,0,23.437,0
3811,09-Jan-21 03:46:34:256,00:01:57:54:839,44.846,0,23.44,0
3812,09-Jan-21 03:46:36:111,00:01:57:56:694,44.843,0,23.443,0
3813,09-Jan-21 03:46:37:968,00:01:57:58:551,44.838,0,23.445,0
3814,09-Jan-21 03:46:39:825,00:01:58:00:408,44.833,0,23.446,0
3815,09-Jan-21 03:46:41:682,00:01:58:02:265,44.828,0,23.446,0
3816,09-Jan-21 03:46:43:537,00:01:58:04:120,44.823,0,23.447,0
3817,09-Jan-21 03:46:45:393,00:01:58:05:976,44.82,0,23.448,0
3818,09-Jan-21 03:46:47:250,00:01:58:07:833,44.816,0,23.448,0
3819,09-Jan-21 03:46:49:106,00:01:58:09:689,44.812,0,23.446,0
3820,09-Jan-21 03:46:50:961,00:01:58:11:544,44.811,0,23.444,0
3821,09-Jan-21 03:46:52:817,00:01:58:13:400,44.809,0,23.443,0
3822,09-Jan-21 03:46:54:674,00:01:58:15:257,44.807,0,23.445,0
3823,09-Jan-21 03:46:56:532,00:01:58:17:115,44.802,0,23.448,0
3824,09-Jan-21 03:46:58:387,00:01:58:18:970,44.798,0,23.448,0
3825,09-Jan-21 03:47:00:242,00:01:58:20:825,44.794,0,23.447,0
3826,09-Jan-21 03:47:02:099,00:01:58:22:682,44.79,0,23.447,0
3827,09-Jan-21 03:47:03:955,00:01:58:24:538,44.786,0,23.448,0
3828,09-Jan-21 03:47:05:811,00:01:58:26:394,44.782,0,23.449,0
3829,09-Jan-21 03:47:07:666,00:01:58:28:249,44.778,0,23.448,0
3830,09-Jan-21 03:47:09:523,00:01:58:30:106,44.775,0,23.444,0
3831,09-Jan-21 03:47:11:379,00:01:58:31:962,44.771,0,23.441,0
3832,09-Jan-21 03:47:13:235,00:01:58:33:818,44.769,0,23.441,0
3833,09-Jan-21 03:47:15:090,00:01:58:35:673,44.765,0,23.441,0
3834,09-Jan-21 03:47:16:946,00:01:58:37:529,44.76,0,23.442,0
3835,09-Jan-21 03:47:18:801,00:01:58:39:384,44.755,0,23.44,0
3836,09-Jan-21 03:47:20:659,00:01:58:41:242,44.754,0,23.437,0
3837,09-Jan-21 03:47:22:515,00:01:58:43:098,44.753,0,23.436,0
3838,09-Jan-21 03:47:24:372,00:01:58:44:955,44.753,0,23.434,0
3839,09-Jan-21 03:47:26:227,00:01:58:46:810,44.753,0,23.431,0
3840,09-Jan-21 03:47:28:083,00:01:58:48:666,44.754,0,23.428,0
3841,09-Jan-21 03:47:29:938,00:01:58:50:521,44.755,0,23.425,0
3842,09-Jan-21 03:47:31:793,00:01:58:52:376,44.758,0,23.423,0
3843,09-Jan-21 03:47:33:650,00:01:58:54:233,44.761,0,23.421,0
3844,09-Jan-21 03:47:35:507,00:01:58:56:090,44.764,0,23.418,0
3845,09-Jan-21 03:47:37:364,00:01:58:57:947,44.77,0,23.419,0
3846,09-Jan-21 03:47:39:221,00:01:58:59:804,44.774,0,23.419,0
3847,09-Jan-21 03:47:41:079,00:01:59:01:662,44.78,0,23.419,0
3848,09-Jan-21 03:47:42:936,00:01:59:03:519,44.788,0,23.419,0
3849,09-Jan-21 03:47:44:792,00:01:59:05:375,44.793,0,23.419,0
3850,09-Jan-21 03:47:46:647,00:01:59:07:230,44.8,0,23.42,0
3851,09-Jan-21 03:47:48:502,00:01:59:09:085,44.806,0,23.42,0
3852,09-Jan-21 03:47:50:360,00:01:59:10:943,44.815,0,23.419,0
3853,09-Jan-21 03:47:52:217,00:01:59:12:800,44.825,0,23.419,0
3854,09-Jan-21 03:47:54:072,00:01:59:14:655,44.836,0,23.418,0
3855,09-Jan-21 03:47:55:929,00:01:59:16:512,44.846,0,23.419,0
3856,09-Jan-21 03:47:57:786,00:01:59:18:369,44.857,0,23.419,0
3857,09-Jan-21 03:47:59:643,00:01:59:20:226,44.868,0,23.42,0
3858,09-Jan-21 03:48:01:504,00:01:59:22:087,44.88,0,23.421,0
3859,09-Jan-21 03:48:03:361,00:01:59:23:944,44.891,0,23.42,0
3860,09-Jan-21 03:48:05:217,00:01:59:25:800,44.908,0,23.421,0
3861,09-Jan-21 03:48:07:073,00:01:59:27:656,44.92,0,23.423,0
3862,09-Jan-21 03:48:08:928,00:01:59:29:511,44.931,0,23.425,0
3863,09-Jan-21 03:48:10:786,00:01:59:31:369,44.945,0,23.427,0
3864,09-Jan-21 03:48:12:643,00:01:59:33:226,44.959,0,23.427,0
3865,09-Jan-21 03:48:14:498,00:01:59:35:081,44.971,0,23.426,0
3866,09-Jan-21 03:48:16:353,00:01:59:36:936,44.988,0,23.427,0
3867,09-Jan-21 03:48:18:211,00:01:59:38:794,45.004,0,23.428,0
3868,09-Jan-21 03:48:20:067,00:01:59:40:650,45.02,0,23.43,0
3869,09-Jan-21 03:48:21:922,00:01:59:42:505,45.032,0,23.431,0
3870,09-Jan-21 03:48:23:779,00:01:59:44:362,45.047,0,23.43,0
3871,09-Jan-21 03:48:25:634,00:01:59:46:217,45.063,0,23.43,0
3872,09-Jan-21 03:48:27:489,00:01:59:48:072,45.079,0,23.431,0
3873,09-Jan-21 03:48:29:344,00:01:59:49:927,45.095,0,23.433,0
3874,09-Jan-21 03:48:31:202,00:01:59:51:785,45.113,0,23.431,0
3875,09-Jan-21 03:48:33:059,00:01:59:53:642,45.129,0,23.43,0
3876,09-Jan-21 03:48:34:915,00:01:59:55:498,45.148,0,23.429,0
3877,09-Jan-21 03:48:36:772,00:01:59:57:355,45.158,0,23.427,0
3878,09-Jan-21 03:48:38:630,00:01:59:59:213,45.152,0,23.431,0
3879,09-Jan-21 03:48:40:487,00:02:00:01:070,45.143,0,23.433,0
3880,09-Jan-21 03:48:42:343,00:02:00:02:926,45.134,0,23.433,0
3881,09-Jan-21 03:48:44:200,00:02:00:04:783,45.127,0,23.433,0
3882,09-Jan-21 03:48:46:056,00:02:00:06:639,45.121,0,23.433,0
3883,09-Jan-21 03:48:47:913,00:02:00:08:496,45.115,0,23.432,0
3884,09-Jan-21 03:48:49:770,00:02:00:10:353,45.108,0,23.428,0
3885,09-Jan-21 03:48:51:627,00:02:00:12:210,45.103,0,23.429,0
3886,09-Jan-21 03:48:53:485,00:02:00:14:068,45.097,0,23.431,0
3887,09-Jan-21 03:48:55:340,00:02:00:15:923,45.092,0,23.43,0
3888,09-Jan-21 03:48:57:196,00:02:00:17:779,45.086,0,23.429,0
3889,09-Jan-21 03:48:59:052,00:02:00:19:635,45.081,0,23.428,0
3890,09-Jan-21 03:49:00:907,00:02:00:21:490,45.077,0,23.43,0
3891,09-Jan-21 03:49:02:763,00:02:00:23:346,45.071,0,23.432,0
3892,09-Jan-21 03:49:04:618,00:02:00:25:201,45.066,0,23.435,0
3893,09-Jan-21 03:49:06:474,00:02:00:27:057,45.06,0,23.437,0
3894,09-Jan-21 03:49:08:331,00:02:00:28:914,45.055,0,23.437,0
3895,09-Jan-21 03:49:10:189,00:02:00:30:772,45.05,0,23.437,0
3896,09-Jan-21 03:49:12:048,00:02:00:32:631,45.046,0,23.436,0
3897,09-Jan-21 03:49:13:903,00:02:00:34:486,45.041,0,23.435,0
3898,09-Jan-21 03:49:15:758,00:02:00:36:341,45.038,0,23.434,0
3899,09-Jan-21 03:49:17:615,00:02:00:38:198,45.033,0,23.434,0
3900,09-Jan-21 03:49:19:470,00:02:00:40:053,45.028,0,23.434,0
3901,09-Jan-21 03:49:21:326,00:02:00:41:909,45.023,0,23.433,0
3902,09-Jan-21 03:49:23:182,00:02:00:43:765,45.017,0,23.432,0
3903,09-Jan-21 03:49:25:038,00:02:00:45:621,45.012,0,23.432,0
3904,09-Jan-21 03:49:26:894,00:02:00:47:477,45.007,0,23.432,0
3905,09-Jan-21 03:49:28:751,00:02:00:49:334,45.004,0,23.43,0
3906,09-Jan-21 03:49:30:607,00:02:00:51:190,44.999,0,23.429,0
3907,09-Jan-21 03:49:32:464,00:02:00:53:047,44.995,0,23.43,0
3908,09-Jan-21 03:49:34:321,00:02:00:54:904,44.991,0,23.43,0
3909,09-Jan-21 03:49:36:177,00:02:00:56:760,44.988,0,23.43,0
3910,09-Jan-21 03:49:38:034,00:02:00:58:617,44.983,0,23.43,0
3911,09-Jan-21 03:49:39:891,00:02:01:00:474,44.979,0,23.431,0
3912,09-Jan-21 03:49:41:747,00:02:01:02:330,44.973,0,23.433,0
3913,09-Jan-21 03:49:43:603,00:02:01:04:186,44.967,0,23.436,0
3914,09-Jan-21 03:49:45:460,00:02:01:06:043,44.964,0,23.436,0
3915,09-Jan-21 03:49:47:317,00:02:01:07:900,44.96,0,23.436,0
3916,09-Jan-21 03:49:49:174,00:02:01:09:757,44.955,0,23.438,0
3917,09-Jan-21 03:49:51:030,00:02:01:11:613,44.95,0,23.438,0
3918,09-Jan-21 03:49:52:886,00:02:01:13:469,44.947,0,23.438,0
3919,09-Jan-21 03:49:54:742,00:02:01:15:325,44.94,0,23.436,0
3920,09-Jan-21 03:49:56:597,00:02:01:17:180,44.935,0,23.435,0
3921,09-Jan-21 03:49:58:454,00:02:01:19:037,44.931,0,23.435,0
3922,09-Jan-21 03:50:00:310,00:02:01:20:893,44.927,0,23.436,0
3923,09-Jan-21 03:50:02:167,00:02:01:22:750,44.924,0,23.435,0
3924,09-Jan-21 03:50:04:023,00:02:01:24:606,44.919,0,23.434,0
3925,09-Jan-21 03:50:05:878,00:02:01:26:461,44.916,0,23.434,0
3926,09-Jan-21 03:50:07:735,00:02:01:28:318,44.913,0,23.433,0
3927,09-Jan-21 03:50:09:591,00:02:01:30:174,44.91,0,23.432,0
3928,09-Jan-21 03:50:11:446,00:02:01:32:029,44.906,0,23.433,0
3929,09-Jan-21 03:50:13:305,00:02:01:33:888,44.902,0,23.436,0
3930,09-Jan-21 03:50:15:161,00:02:01:35:744,44.898,0,23.438,0
3931,09-Jan-21 03:50:17:017,00:02:01:37:600,44.893,0,23.438,0
3932,09-Jan-21 03:50:18:874,00:02:01:39:457,44.891,0,23.436,0
3933,09-Jan-21 03:50:20:730,00:02:01:41:313,44.888,0,23.434,0
3934,09-Jan-21 03:50:22:586,00:02:01:43:169,44.884,0,23.432,0
3935,09-Jan-21 03:50:24:444,00:02:01:45:027,44.879,0,23.427,0
3936,09-Jan-21 03:50:26:300,00:02:01:46:883,44.873,0,23.423,0
3937,09-Jan-21 03:50:28:156,00:02:01:48:739,44.871,0,23.423,0
3938,09-Jan-21 03:50:30:011,00:02:01:50:594,44.868,0,23.421,0
3939,09-Jan-21 03:50:31:868,00:02:01:52:451,44.863,0,23.423,0
3940,09-Jan-21 03:50:33:726,00:02:01:54:309,44.858,0,23.424,0
3941,09-Jan-21 03:50:35:582,00:02:01:56:165,44.854,0,23.424,0
3942,09-Jan-21 03:50:37:440,00:02:01:58:023,44.85,0,23.427,0
3943,09-Jan-21 03:50:39:296,00:02:01:59:879,44.847,0,23.429,0
3944,09-Jan-21 03:50:41:152,00:02:02:01:735,44.842,0,23.428,0
3945,09-Jan-21 03:50:43:007,00:02:02:03:590,44.838,0,23.427,0
3946,09-Jan-21 03:50:44:864,00:02:02:05:447,44.834,0,23.429,0
3947,09-Jan-21 03:50:46:720,00:02:02:07:303,44.831,0,23.431,0
3948,09-Jan-21 03:50:48:578,00:02:02:09:161,44.828,0,23.433,0
3949,09-Jan-21 03:50:50:433,00:02:02:11:016,44.825,0,23.435,0
3950,09-Jan-21 03:50:52:288,00:02:02:12:871,44.82,0,23.436,0
3951,09-Jan-21 03:50:54:144,00:02:02:14:727,44.815,0,23.435,0
3952,09-Jan-21 03:50:56:001,00:02:02:16:584,44.81,0,23.431,0
3953,09-Jan-21 03:50:57:858,00:02:02:18:441,44.806,0,23.431,0
3954,09-Jan-21 03:50:59:714,00:02:02:20:297,44.799,0,23.429,0
3955,09-Jan-21 03:51:01:572,00:02:02:22:155,44.796,0,23.429,0
3956,09-Jan-21 03:51:03:428,00:02:02:24:011,44.791,0,23.43,0
3957,09-Jan-21 03:51:05:285,00:02:02:25:868,44.787,0,23.432,0
3958,09-Jan-21 03:51:07:144,00:02:02:27:727,44.785,0,23.431,0
3959,09-Jan-21 03:51:09:002,00:02:02:29:585,44.78,0,23.434,0
3960,09-Jan-21 03:51:10:858,00:02:02:31:441,44.777,0,23.436,0
3961,09-Jan-21 03:51:12:714,00:02:02:33:297,44.772,0,23.437,0
3962,09-Jan-21 03:51:14:571,00:02:02:35:154,44.77,0,23.436,0
3963,09-Jan-21 03:51:16:425,00:02:02:37:008,44.769,0,23.436,0
3964,09-Jan-21 03:51:18:281,00:02:02:38:864,44.769,0,23.434,0
3965,09-Jan-21 03:51:20:136,00:02:02:40:719,44.767,0,23.434,0
3966,09-Jan-21 03:51:21:992,00:02:02:42:575,44.762,0,23.438,0
3967,09-Jan-21 03:51:23:850,00:02:02:44:433,44.758,0,23.439,0
3968,09-Jan-21 03:51:25:707,00:02:02:46:290,44.755,0,23.441,0
3969,09-Jan-21 03:51:27:562,00:02:02:48:145,44.754,0,23.443,0
3970,09-Jan-21 03:51:29:419,00:02:02:50:002,44.756,0,23.444,0
3971,09-Jan-21 03:51:31:275,00:02:02:51:858,44.756,0,23.446,0
3972,09-Jan-21 03:51:33:131,00:02:02:53:714,44.758,0,23.444,0
3973,09-Jan-21 03:51:34:986,00:02:02:55:569,44.759,0,23.44,0
3974,09-Jan-21 03:51:36:842,00:02:02:57:425,44.762,0,23.441,0
3975,09-Jan-21 03:51:38:698,00:02:02:59:281,44.765,0,23.441,0
3976,09-Jan-21 03:51:40:554,00:02:03:01:137,44.769,0,23.44,0
3977,09-Jan-21 03:51:42:411,00:02:03:02:994,44.773,0,23.44,0
3978,09-Jan-21 03:51:44:265,00:02:03:04:848,44.778,0,23.442,0
3979,09-Jan-21 03:51:46:122,00:02:03:06:705,44.785,0,23.444,0
3980,09-Jan-21 03:51:47:979,00:02:03:08:562,44.792,0,23.444,0
3981,09-Jan-21 03:51:49:835,00:02:03:10:418,44.799,0,23.446,0
3982,09-Jan-21 03:51:51:691,00:02:03:12:274,44.806,0,23.447,0
3983,09-Jan-21 03:51:53:547,00:02:03:14:130,44.814,0,23.446,0
3984,09-Jan-21 03:51:55:403,00:02:03:15:986,44.822,0,23.448,0
3985,09-Jan-21 03:51:57:260,00:02:03:17:843,44.834,0,23.448,0
3986,09-Jan-21 03:51:59:117,00:02:03:19:700,44.849,0,23.449,0
3987,09-Jan-21 03:52:00:972,00:02:03:21:555,44.863,0,23.449,0
3988,09-Jan-21 03:52:02:827,00:02:03:23:410,44.874,0,23.452,0
3989,09-Jan-21 03:52:04:683,00:02:03:25:266,44.886,0,23.452,0
3990,09-Jan-21 03:52:06:540,00:02:03:27:123,44.899,0,23.449,0
3991,09-Jan-21 03:52:08:396,00:02:03:28:979,44.911,0,23.448,0
3992,09-Jan-21 03:52:10:251,00:02:03:30:834,44.925,0,23.448,0
3993,09-Jan-21 03:52:12:107,00:02:03:32:690,44.939,0,23.45,0
3994,09-Jan-21 03:52:13:963,00:02:03:34:546,44.953,0,23.451,0
3995,09-Jan-21 03:52:15:820,00:02:03:36:403,44.965,0,23.453,0
3996,09-Jan-21 03:52:17:678,00:02:03:38:261,44.981,0,23.453,0
3997,09-Jan-21 03:52:19:536,00:02:03:40:119,45,0,23.453,0
3998,09-Jan-21 03:52:21:392,00:02:03:41:975,45.014,0,23.455,0
3999,09-Jan-21 03:52:23:250,00:02:03:43:833,45.027,0,23.453,0
4000,09-Jan-21 03:52:25:108,00:02:03:45:691,45.044,0,23.451,0
4001,09-Jan-21 03:52:26:964,00:02:03:47:547,45.056,0,23.448,0
4002,09-Jan-21 03:52:28:820,00:02:03:49:403,45.071,0,23.446,0
4003,09-Jan-21 03:52:30:676,00:02:03:51:259,45.088,0,23.447,0
4004,09-Jan-21 03:52:32:532,00:02:03:53:115,45.107,0,23.446,0
4005,09-Jan-21 03:52:34:387,00:02:03:54:970,45.124,0,23.445,0
4006,09-Jan-21 03:52:36:242,00:02:03:56:825,45.148,0,23.446,0
4007,09-Jan-21 03:52:38:098,00:02:03:58:681,45.167,0,23.447,0
4008,09-Jan-21 03:52:39:955,00:02:04:00:538,45.181,0,23.448,0
4009,09-Jan-21 03:52:41:810,00:02:04:02:393,45.177,0,23.448,0
4010,09-Jan-21 03:52:43:667,00:02:04:04:250,45.167,0,23.447,0
4011,09-Jan-21 03:52:45:526,00:02:04:06:109,45.159,0,23.448,0
4012,09-Jan-21 03:52:47:381,00:02:04:07:964,45.151,0,23.449,0
4013,09-Jan-21 03:52:49:236,00:02:04:09:819,45.142,0,23.448,0
4014,09-Jan-21 03:52:51:092,00:02:04:11:675,45.134,0,23.449,0
4015,09-Jan-21 03:52:52:950,00:02:04:13:533,45.125,0,23.45,0
4016,09-Jan-21 03:52:54:806,00:02:04:15:389,45.116,0,23.451,0
4017,09-Jan-21 03:52:56:661,00:02:04:17:244,45.109,0,23.449,0
4018,09-Jan-21 03:52:58:518,00:02:04:19:101,45.102,0,23.446,0
4019,09-Jan-21 03:53:00:375,00:02:04:20:958,45.095,0,23.444,0
4020,09-Jan-21 03:53:02:231,00:02:04:22:814,45.09,0,23.444,0
4021,09-Jan-21 03:53:04:088,00:02:04:24:671,45.084,0,23.443,0
4022,09-Jan-21 03:53:05:945,00:02:04:26:528,45.079,0,23.444,0
4023,09-Jan-21 03:53:07:802,00:02:04:28:385,45.075,0,23.444,0
4024,09-Jan-21 03:53:09:660,00:02:04:30:243,45.07,0,23.445,0
4025,09-Jan-21 03:53:11:516,00:02:04:32:099,45.065,0,23.443,0
4026,09-Jan-21 03:53:13:372,00:02:04:33:955,45.061,0,23.442,0
4027,09-Jan-21 03:53:15:227,00:02:04:35:810,45.057,0,23.44,0
4028,09-Jan-21 03:53:17:084,00:02:04:37:667,45.053,0,23.44,0
4029,09-Jan-21 03:53:18:942,00:02:04:39:525,45.049,0,23.443,0
4030,09-Jan-21 03:53:20:799,00:02:04:41:382,45.043,0,23.445,0
4031,09-Jan-21 03:53:22:655,00:02:04:43:238,45.036,0,23.445,0
4032,09-Jan-21 03:53:24:511,00:02:04:45:094,45.031,0,23.444,0
4033,09-Jan-21 03:53:26:367,00:02:04:46:950,45.027,0,23.445,0
4034,09-Jan-21 03:53:28:223,00:02:04:48:806,45.021,0,23.447,0
4035,09-Jan-21 03:53:30:080,00:02:04:50:663,45.016,0,23.447,0
4036,09-Jan-21 03:53:31:936,00:02:04:52:519,45.011,0,23.446,0
4037,09-Jan-21 03:53:33:796,00:02:04:54:379,45.006,0,23.447,0
4038,09-Jan-21 03:53:35:652,00:02:04:56:235,45.001,0,23.444,0
4039,09-Jan-21 03:53:37:508,00:02:04:58:091,44.996,0,23.442,0
4040,09-Jan-21 03:53:39:363,00:02:04:59:946,44.991,0,23.438,0
4041,09-Jan-21 03:53:41:222,00:02:05:01:805,44.987,0,23.434,0
4042,09-Jan-21 03:53:43:078,00:02:05:03:661,44.982,0,23.436,0
4043,09-Jan-21 03:53:44:934,00:02:05:05:517,44.977,0,23.436,0
4044,09-Jan-21 03:53:46:791,00:02:05:07:374,44.973,0,23.434,0
4045,09-Jan-21 03:53:48:647,00:02:05:09:230,44.969,0,23.432,0
4046,09-Jan-21 03:53:50:504,00:02:05:11:087,44.964,0,23.432,0
4047,09-Jan-21 03:53:52:360,00:02:05:12:943,44.959,0,23.431,0
4048,09-Jan-21 03:53:54:217,00:02:05:14:800,44.955,0,23.431,0
4049,09-Jan-21 03:53:56:073,00:02:05:16:656,44.951,0,23.43,0
4050,09-Jan-21 03:53:57:930,00:02:05:18:513,44.947,0,23.43,0
4051,09-Jan-21 03:53:59:785,00:02:05:20:368,44.94,0,23.431,0
4052,09-Jan-21 03:54:01:644,00:02:05:22:227,44.935,0,23.432,0
4053,09-Jan-21 03:54:03:501,00:02:05:24:084,44.929,0,23.434,0
4054,09-Jan-21 03:54:05:356,00:02:05:25:939,44.925,0,23.433,0
4055,09-Jan-21 03:54:07:213,00:02:05:27:796,44.921,0,23.435,0
4056,09-Jan-21 03:54:09:071,00:02:05:29:654,44.917,0,23.438,0
4057,09-Jan-21 03:54:10:928,00:02:05:31:511,44.914,0,23.437,0
4058,09-Jan-21 03:54:12:784,00:02:05:33:367,44.908,0,23.437,0
4059,09-Jan-21 03:54:14:639,00:02:05:35:222,44.903,0,23.436,0
4060,09-Jan-21 03:54:16:496,00:02:05:37:079,44.9,0,23.436,0
4061,09-Jan-21 03:54:18:352,00:02:05:38:935,44.897,0,23.435,0
4062,09-Jan-21 03:54:20:209,00:02:05:40:792,44.893,0,23.434,0
4063,09-Jan-21 03:54:22:065,00:02:05:42:648,44.889,0,23.432,0
4064,09-Jan-21 03:54:23:922,00:02:05:44:505,44.884,0,23.433,0
4065,09-Jan-21 03:54:25:778,00:02:05:46:361,44.879,0,23.434,0
4066,09-Jan-21 03:54:27:635,00:02:05:48:218,44.876,0,23.431,0
4067,09-Jan-21 03:54:29:494,00:02:05:50:077,44.872,0,23.429,0
4068,09-Jan-21 03:54:31:350,00:02:05:51:933,44.869,0,23.428,0
4069,09-Jan-21 03:54:33:206,00:02:05:53:789,44.863,0,23.428,0
4070,09-Jan-21 03:54:35:061,00:02:05:55:644,44.859,0,23.427,0
4071,09-Jan-21 03:54:36:917,00:02:05:57:500,44.857,0,23.424,0
4072,09-Jan-21 03:54:38:772,00:02:05:59:355,44.853,0,23.423,0
4073,09-Jan-21 03:54:40:629,00:02:06:01:212,44.848,0,23.424,0
4074,09-Jan-21 03:54:42:486,00:02:06:03:069,44.846,0,23.424,0
4075,09-Jan-21 03:54:44:342,00:02:06:04:925,44.842,0,23.423,0
4076,09-Jan-21 03:54:46:198,00:02:06:06:781,44.838,0,23.422,0
4077,09-Jan-21 03:54:48:053,00:02:06:08:636,44.835,0,23.422,0
4078,09-Jan-21 03:54:49:908,00:02:06:10:491,44.831,0,23.422,0
4079,09-Jan-21 03:54:51:762,00:02:06:12:345,44.826,0,23.419,0
4080,09-Jan-21 03:54:53:620,00:02:06:14:203,44.824,0,23.416,0
4081,09-Jan-21 03:54:55:477,00:02:06:16:060,44.822,0,23.415,0
4082,09-Jan-21 03:54:57:333,00:02:06:17:916,44.815,0,23.418,0
4083,09-Jan-21 03:54:59:190,00:02:06:19:773,44.811,0,23.419,0
4084,09-Jan-21 03:55:01:047,00:02:06:21:630,44.807,0,23.419,0
4085,09-Jan-21 03:55:02:905,00:02:06:23:488,44.804,0,23.419,0
4086,09-Jan-21 03:55:04:762,00:02:06:25:345,44.801,0,23.42,0
4087,09-Jan-21 03:55:06:619,00:02:06:27:202,44.797,0,23.421,0
4088,09-Jan-21 03:55:08:474,00:02:06:29:057,44.793,0,23.422,0
4089,09-Jan-21 03:55:10:331,00:02:06:30:914,44.79,0,23.424,0
4090,09-Jan-21 03:55:12:187,00:02:06:32:770,44.785,0,23.426,0
4091,09-Jan-21 03:55:14:044,00:02:06:34:627,44.782,0,23.427,0
4092,09-Jan-21 03:55:15:901,00:02:06:36:484,44.777,0,23.428,0
4093,09-Jan-21 03:55:17:757,00:02:06:38:340,44.772,0,23.43,0
4094,09-Jan-21 03:55:19:613,00:02:06:40:196,44.77,0,23.432,0
