,Unnamed: 0,col 0,Unnamed: 2,col a,col b,col c,col d,col e,col f,RTC,col g,col h,new_Time,col 1,Time,col 2,col 3,col 4,col 5,col 6
3078,3078,0.855,5694.3,1.58175,0:51:18.000,3.9161,6994.0,5984.9,22218.5,01/09/2021 21:27:25,27389.2,25.258000000000003,2021-09-01 21:27:25,38100.0,09-Jan-21 21:27:25:243,00:19:38:45:826,45.571999999999996,0.0,24.928,0.0
3079,3079,0.8552777779999999,5696.15,1.582263889,0:51:19.000,3.9161,6994.0,5986.8,22226.1,01/09/2021 21:27:26,27389.2,25.26,2021-09-01 21:27:26,,,,,,,
3080,3080,0.855555556,5698.0,1.582777778,0:51:20.000,3.9164,6994.0,5988.8,22233.7,01/09/2021 21:27:27,27391.3,25.264,2021-09-01 21:27:27,38101.0,09-Jan-21 21:27:27:098,00:19:38:47:681,45.568000000000005,0.0,24.925,0.0
3081,3081,0.855833333,5699.85,1.583291667,0:51:21.000,3.9164,6994.0,5990.7,22241.3,01/09/2021 21:27:28,27391.3,25.263,2021-09-01 21:27:28,38102.0,09-Jan-21 21:27:28:954,00:19:38:49:537,45.565,0.0,24.923000000000002,0.0
3082,3082,0.8561111109999999,5701.7,1.583805556,0:51:22.000,3.9164,6994.0,5992.7,22248.9,01/09/2021 21:27:29,27391.3,25.261,2021-09-01 21:27:29,,,,,,,
3083,3083,0.8563888890000001,5703.55,1.5843194440000001,0:51:23.000,3.9167,6994.0,5994.6,22256.5,01/09/2021 21:27:30,27393.4,25.26,2021-09-01 21:27:30,38103.0,09-Jan-21 21:27:30:810,00:19:38:51:393,45.567,0.0,24.921999999999997,0.0
3084,3084,0.856666667,5705.4,1.5848333330000002,0:51:24.000,3.9167,6994.0,5996.6,22264.1,01/09/2021 21:27:31,27393.4,25.261,2021-09-01 21:27:31,,,,,,,
3085,3085,0.856944444,5707.25,1.5853472219999998,0:51:25.000,3.9171,6994.0,5998.5,22271.7,01/09/2021 21:27:32,27396.2,25.26,2021-09-01 21:27:32,38104.0,09-Jan-21 21:27:32:666,00:19:38:53:249,45.562,0.0,24.921,0.0
3086,3086,0.857222222,5709.1,1.585861111,0:51:26.000,3.9171,6994.0,6000.4,22279.3,01/09/2021 21:27:33,27396.2,25.26,2021-09-01 21:27:33,,,,,,,
3087,3087,0.8575,5710.95,1.586375,0:51:27.000,3.9171,6994.0,6002.4,22286.9,01/09/2021 21:27:34,27396.2,25.261999999999997,2021-09-01 21:27:34,38105.0,09-Jan-21 21:27:34:521,00:19:38:55:104,45.555,0.0,24.918000000000003,0.0
3088,3088,0.857777778,5712.8,1.5868888890000001,0:51:28.000,3.9174,6994.0,6004.3,22294.6,01/09/2021 21:27:35,27398.3,25.264,2021-09-01 21:27:35,,,,,,,
3089,3089,0.8580555559999999,5714.65,1.5874027780000002,0:51:29.000,3.9174,6994.0,6006.3,22302.2,01/09/2021 21:27:36,27398.3,25.266,2021-09-01 21:27:36,38106.0,09-Jan-21 21:27:36:377,00:19:38:56:960,45.548,0.0,24.918000000000003,0.0
3090,3090,0.8583333329999999,5716.5,1.5879166669999998,0:51:30.000,3.9174,6994.0,6008.2,22309.8,01/09/2021 21:27:37,27398.3,25.265,2021-09-01 21:27:37,,,,,,,
3091,3091,0.858611111,5718.35,1.588430556,0:51:31.000,3.9177,6994.0,6010.2,22317.4,01/09/2021 21:27:38,27400.4,25.263,2021-09-01 21:27:38,38107.0,09-Jan-21 21:27:38:233,00:19:38:58:816,45.542,0.0,24.918000000000003,0.0
3092,3092,0.858888889,5720.2,1.588944444,0:51:32.000,3.9177,6994.0,6012.1,22325.0,01/09/2021 21:27:39,27400.4,25.26,2021-09-01 21:27:39,,,,,,,
3093,3093,0.859166667,5722.05,1.589458333,0:51:33.000,3.918,6987.8,6014.0,22332.6,01/09/2021 21:27:40,27378.2,25.258000000000003,2021-09-01 21:27:40,38108.0,09-Jan-21 21:27:40:089,00:19:39:00:672,45.537,0.0,24.918000000000003,0.0
3094,3094,0.8594444440000001,5723.9,1.5899722219999999,0:51:34.000,3.918,6987.8,6016.0,22340.2,01/09/2021 21:27:41,27378.2,25.256999999999998,2021-09-01 21:27:41,38109.0,09-Jan-21 21:27:41:946,00:19:39:02:529,45.535,0.0,24.918000000000003,0.0
3095,3095,0.859722222,5725.75,1.590486111,0:51:35.000,3.918,6994.0,6017.9,22347.8,01/09/2021 21:27:42,27402.5,25.256999999999998,2021-09-01 21:27:42,,,,,,,
3096,3096,0.86,5727.6,1.591,0:51:36.000,3.9183,6994.0,6019.9,22355.4,01/09/2021 21:27:43,27404.6,25.256999999999998,2021-09-01 21:27:43,38110.0,09-Jan-21 21:27:43:804,00:19:39:04:387,45.531000000000006,0.0,24.916999999999998,0.0
3097,3097,0.8602777779999999,5729.45,1.591513889,0:51:37.000,3.9183,6994.0,6021.8,22363.1,01/09/2021 21:27:44,27404.6,25.258000000000003,2021-09-01 21:27:44,,,,,,,
3098,3098,0.8605555559999999,5731.3,1.592027778,0:51:38.000,3.9183,6994.0,6023.8,22370.7,01/09/2021 21:27:45,27404.6,25.256999999999998,2021-09-01 21:27:45,38111.0,09-Jan-21 21:27:45:660,00:19:39:06:243,45.53,0.0,24.919,0.0
3099,3099,0.860833333,5733.15,1.5925416669999999,0:51:39.000,3.9186,6994.0,6025.7,22378.3,01/09/2021 21:27:46,27406.7,25.254,2021-09-01 21:27:46,,,,,,,
3100,3100,0.8611111109999999,5735.0,1.593055556,0:51:40.000,3.9186,6994.0,6027.6,22385.9,01/09/2021 21:27:47,27406.7,25.252,2021-09-01 21:27:47,38112.0,09-Jan-21 21:27:47:516,00:19:39:08:099,45.53,0.0,24.921999999999997,0.0
3101,3101,0.8613888890000001,5736.85,1.5935694440000001,0:51:41.000,3.9186,6994.0,6029.6,22393.5,01/09/2021 21:27:48,27406.7,25.252,2021-09-01 21:27:48,,,,,,,
3102,3102,0.861666667,5738.7,1.5940833330000002,0:51:42.000,3.9189,6994.0,6031.5,22401.1,01/09/2021 21:27:49,27408.8,25.256,2021-09-01 21:27:49,38113.0,09-Jan-21 21:27:49:372,00:19:39:09:955,45.531000000000006,0.0,24.925,0.0
3103,3103,0.861944444,5740.55,1.594597222,0:51:43.000,3.9189,6987.8,6033.5,22408.7,01/09/2021 21:27:50,27384.5,25.258000000000003,2021-09-01 21:27:50,,,,,,,
3104,3104,0.862222222,5742.4,1.595111111,0:51:44.000,3.9192,6987.8,6035.4,22416.3,01/09/2021 21:27:51,27386.6,25.258000000000003,2021-09-01 21:27:51,38114.0,09-Jan-21 21:27:51:228,00:19:39:11:811,45.532,0.0,24.929000000000002,0.0
3105,3105,0.8625,5744.25,1.595625,0:51:45.000,3.9192,6994.0,6037.3,22423.9,01/09/2021 21:27:52,27410.9,25.256999999999998,2021-09-01 21:27:52,,,,,,,
3106,3106,0.862777778,5746.1,1.5961388890000001,0:51:46.000,3.9195,6987.8,6039.3,22431.6,01/09/2021 21:27:53,27388.7,25.256999999999998,2021-09-01 21:27:53,38115.0,09-Jan-21 21:27:53:086,00:19:39:13:669,45.535,0.0,24.930999999999997,0.0
3107,3107,0.863055556,5747.95,1.5966527780000002,0:51:47.000,3.9195,6994.0,6041.2,22439.2,01/09/2021 21:27:54,27413.0,25.256999999999998,2021-09-01 21:27:54,38116.0,09-Jan-21 21:27:54:943,00:19:39:15:526,45.537,0.0,24.930999999999997,0.0
3108,3108,0.8633333329999999,5749.8,1.597166667,0:51:48.000,3.9195,6994.0,6043.2,22446.8,01/09/2021 21:27:55,27413.0,25.255,2021-09-01 21:27:55,,,,,,,
3109,3109,0.863611111,5751.65,1.597680556,0:51:49.000,3.9195,6994.0,6045.1,22454.4,01/09/2021 21:27:56,27413.0,25.253,2021-09-01 21:27:56,38117.0,09-Jan-21 21:27:56:799,00:19:39:17:382,45.54,0.0,24.930999999999997,0.0
3110,3110,0.863888889,5753.5,1.598194444,0:51:50.000,3.9198,6994.0,6047.1,22462.0,01/09/2021 21:27:57,27415.1,25.255,2021-09-01 21:27:57,,,,,,,
3111,3111,0.864166667,5755.35,1.598708333,0:51:51.000,3.9198,6994.0,6049.0,22469.6,01/09/2021 21:27:58,27415.1,25.256999999999998,2021-09-01 21:27:58,38118.0,09-Jan-21 21:27:58:655,00:19:39:19:238,45.544,0.0,24.932,0.0
3112,3112,0.8644444440000001,5757.2,1.5992222219999999,0:51:52.000,3.9202,6994.0,6050.9,22477.2,01/09/2021 21:27:59,27417.9,25.261,2021-09-01 21:27:59,,,,,,,
3113,3113,0.864722222,5759.05,1.599736111,0:51:53.000,3.9202,6987.8,6052.9,22484.9,01/09/2021 21:28:00,27393.6,25.264,2021-09-01 21:28:00,38119.0,09-Jan-21 21:28:00:510,00:19:39:21:093,45.55,0.0,24.934,0.0
3114,3114,0.865,5760.9,1.60025,0:51:54.000,3.9205,6994.0,6054.8,22492.5,01/09/2021 21:28:01,27420.0,25.266,2021-09-01 21:28:01,,,,,,,
3115,3115,0.8652777779999999,5762.75,1.600763889,0:51:55.000,3.9205,6994.0,6056.8,22500.1,01/09/2021 21:28:02,27420.0,25.268,2021-09-01 21:28:02,38120.0,09-Jan-21 21:28:02:365,00:19:39:22:948,45.556999999999995,0.0,24.936,0.0
3116,3116,0.8655555559999999,5764.6,1.601277778,0:51:56.000,3.9205,6994.0,6058.7,22507.7,01/09/2021 21:28:03,27420.0,25.268,2021-09-01 21:28:03,,,,,,,
3117,3117,0.865833333,5766.45,1.6017916669999999,0:51:57.000,3.9205,6994.0,6060.7,22515.3,01/09/2021 21:28:04,27420.0,25.269000000000002,2021-09-01 21:28:04,38121.0,09-Jan-21 21:28:04:221,00:19:39:24:804,45.563,0.0,24.936,0.0
3118,3118,0.8661111109999999,5768.3,1.602305556,0:51:58.000,3.9208,6987.8,6062.6,22522.9,01/09/2021 21:28:05,27397.8,25.27,2021-09-01 21:28:05,,,,,,,
3119,3119,0.8663888890000001,5770.15,1.602819444,0:51:59.000,3.9208,6994.0,6064.5,22530.5,01/09/2021 21:28:06,27422.1,25.269000000000002,2021-09-01 21:28:06,38122.0,09-Jan-21 21:28:06:078,00:19:39:26:661,45.568000000000005,0.0,24.936999999999998,0.0
3120,3120,0.8666666670000001,5772.0,1.6033333330000001,0:52:00.000,3.9211,6987.8,6066.5,22538.2,01/09/2021 21:28:07,27399.9,25.269000000000002,2021-09-01 21:28:07,38123.0,09-Jan-21 21:28:07:935,00:19:39:28:518,45.575,0.0,24.936,0.0
3121,3121,0.866944444,5773.85,1.603847222,0:52:01.000,3.9211,6994.0,6068.4,22545.8,01/09/2021 21:28:08,27424.2,25.27,2021-09-01 21:28:08,,,,,,,
3122,3122,0.867222222,5775.7,1.604361111,0:52:02.000,3.9211,6994.0,6070.4,22553.4,01/09/2021 21:28:09,27424.2,25.271,2021-09-01 21:28:09,38124.0,09-Jan-21 21:28:09:791,00:19:39:30:374,45.583999999999996,0.0,24.932,0.0
3123,3123,0.8675,5777.55,1.604875,0:52:03.000,3.9217,6994.0,6072.3,22561.0,01/09/2021 21:28:10,27428.4,25.269000000000002,2021-09-01 21:28:10,,,,,,,
3124,3124,0.867777778,5779.4,1.605388889,0:52:04.000,3.9217,6994.0,6074.3,22568.6,01/09/2021 21:28:11,27428.4,25.269000000000002,2021-09-01 21:28:11,38125.0,09-Jan-21 21:28:11:647,00:19:39:32:230,45.592,0.0,24.932,0.0
3125,3125,0.868055556,5781.25,1.6059027780000001,0:52:05.000,3.9217,6994.0,6076.2,22576.3,01/09/2021 21:28:12,27428.4,25.269000000000002,2021-09-01 21:28:12,,,,,,,
3126,3126,0.8683333329999999,5783.1,1.606416667,0:52:06.000,3.922,6994.0,6078.1,22583.9,01/09/2021 21:28:13,27430.5,25.27,2021-09-01 21:28:13,38126.0,09-Jan-21 21:28:13:504,00:19:39:34:087,45.602,0.0,24.932,0.0
3127,3127,0.868611111,5784.95,1.606930556,0:52:07.000,3.922,6994.0,6080.1,22591.5,01/09/2021 21:28:14,27430.5,25.268,2021-09-01 21:28:14,,,,,,,
3128,3128,0.868888889,5786.8,1.607444444,0:52:08.000,3.922,6994.0,6082.0,22599.1,01/09/2021 21:28:15,27430.5,25.267,2021-09-01 21:28:15,38127.0,09-Jan-21 21:28:15:360,00:19:39:35:943,45.611000000000004,0.0,24.933000000000003,0.0
3129,3129,0.869166667,5788.65,1.607958333,0:52:09.000,3.9223,6994.0,6084.0,22606.7,01/09/2021 21:28:16,27432.6,25.266,2021-09-01 21:28:16,,,,,,,
3130,3130,0.8694444440000001,5790.5,1.6084722219999998,0:52:10.000,3.9223,6994.0,6085.9,22614.3,01/09/2021 21:28:17,27432.6,25.266,2021-09-01 21:28:17,38128.0,09-Jan-21 21:28:17:218,00:19:39:37:801,45.62,0.0,24.936,0.0
3131,3131,0.869722222,5792.35,1.6089861109999999,0:52:11.000,3.9223,6994.0,6087.9,22622.0,01/09/2021 21:28:18,27432.6,25.267,2021-09-01 21:28:18,,,,,,,
3132,3132,0.87,5794.2,1.6095,0:52:12.000,3.9226,6987.8,6089.8,22629.6,01/09/2021 21:28:19,27410.3,25.261,2021-09-01 21:28:19,38129.0,09-Jan-21 21:28:19:075,00:19:39:39:658,45.63,0.0,24.938000000000002,0.0
3133,3133,0.870277778,5796.05,1.610013889,0:52:13.000,3.9226,6994.0,6091.7,22637.2,01/09/2021 21:28:20,27434.7,25.256999999999998,2021-09-01 21:28:20,38130.0,09-Jan-21 21:28:20:931,00:19:39:41:514,45.641999999999996,0.0,24.94,0.0
3134,3134,0.8705555559999999,5797.9,1.610527778,0:52:14.000,3.9229,6994.0,6093.7,22644.8,01/09/2021 21:28:21,27436.8,25.256,2021-09-01 21:28:21,,,,,,,
3135,3135,0.870833333,5799.75,1.6110416669999998,0:52:15.000,3.9229,6994.0,6095.6,22652.4,01/09/2021 21:28:22,27436.8,25.252,2021-09-01 21:28:22,38131.0,09-Jan-21 21:28:22:787,00:19:39:43:370,45.652,0.0,24.94,0.0
3136,3136,0.8711111109999999,5801.6,1.611555556,0:52:16.000,3.9229,6994.0,6097.6,22660.1,01/09/2021 21:28:23,27436.8,25.252,2021-09-01 21:28:23,,,,,,,
3137,3137,0.8713888890000001,5803.45,1.612069444,0:52:17.000,3.9233,6994.0,6099.5,22667.7,01/09/2021 21:28:24,27439.6,25.250999999999998,2021-09-01 21:28:24,38132.0,09-Jan-21 21:28:24:643,00:19:39:45:226,45.663999999999994,0.0,24.938000000000002,0.0
3138,3138,0.8716666670000001,5805.3,1.6125833330000001,0:52:18.000,3.9233,6994.0,6101.4,22675.3,01/09/2021 21:28:25,27439.6,25.253,2021-09-01 21:28:25,,,,,,,
3139,3139,0.871944444,5807.15,1.613097222,0:52:19.000,3.9233,6994.0,6103.4,22682.9,01/09/2021 21:28:26,27439.6,25.256,2021-09-01 21:28:26,38133.0,09-Jan-21 21:28:26:501,00:19:39:47:084,45.675,0.0,24.934,0.0
3140,3140,0.872222222,5809.0,1.613611111,0:52:20.000,3.9236,6994.0,6105.3,22690.5,01/09/2021 21:28:27,27441.7,25.256999999999998,2021-09-01 21:28:27,,,,,,,
3141,3141,0.8725,5810.85,1.614125,0:52:21.000,3.9236,6994.0,6107.3,22698.2,01/09/2021 21:28:28,27441.7,25.258000000000003,2021-09-01 21:28:28,38134.0,09-Jan-21 21:28:28:357,00:19:39:48:940,45.688,0.0,24.93,0.0
3142,3142,0.872777778,5812.7,1.614638889,0:52:22.000,3.9236,6987.8,6109.2,22705.8,01/09/2021 21:28:29,27417.3,25.258000000000003,2021-09-01 21:28:29,,,,,,,
3143,3143,0.873055556,5814.55,1.6151527780000001,0:52:23.000,3.9239,6994.0,6111.2,22713.4,01/09/2021 21:28:30,27443.8,25.256999999999998,2021-09-01 21:28:30,38135.0,09-Jan-21 21:28:30:213,00:19:39:50:796,45.698,0.0,24.925,0.0
3144,3144,0.8733333329999999,5816.4,1.615666667,0:52:24.000,3.9239,6994.0,6113.1,22721.0,01/09/2021 21:28:31,27443.8,25.255,2021-09-01 21:28:31,,,,,,,
3145,3145,0.873611111,5818.25,1.616180556,0:52:25.000,3.9239,6987.8,6115.0,22728.7,01/09/2021 21:28:32,27419.4,25.253,2021-09-01 21:28:32,38136.0,09-Jan-21 21:28:32:069,00:19:39:52:652,45.71,0.0,24.924,0.0
3146,3146,0.8738888890000001,5820.1,1.616694444,0:52:26.000,3.9242,6994.0,6117.0,22736.3,01/09/2021 21:28:33,27445.9,25.255,2021-09-01 21:28:33,38137.0,09-Jan-21 21:28:33:924,00:19:39:54:507,45.721000000000004,0.0,24.925,0.0
3147,3147,0.874166667,5821.95,1.6172083330000002,0:52:27.000,3.9242,6994.0,6118.9,22743.9,01/09/2021 21:28:34,27445.9,25.258000000000003,2021-09-01 21:28:34,,,,,,,
3148,3148,0.8744444440000001,5823.8,1.6177222219999998,0:52:28.000,3.9245,6987.8,6120.9,22751.5,01/09/2021 21:28:35,27423.6,25.261,2021-09-01 21:28:35,38138.0,09-Jan-21 21:28:35:781,00:19:39:56:364,45.736000000000004,0.0,24.925,0.0
3149,3149,0.874722222,5825.65,1.6182361109999999,0:52:29.000,3.9245,6994.0,6122.8,22759.1,01/09/2021 21:28:36,27448.0,25.263,2021-09-01 21:28:36,,,,,,,
3150,3150,0.875,5827.5,1.61875,0:52:30.000,3.9245,6987.8,6124.8,22766.8,01/09/2021 21:28:37,27423.6,25.264,2021-09-01 21:28:37,38139.0,09-Jan-21 21:28:37:638,00:19:39:58:221,45.748000000000005,0.0,24.926,0.0
3151,3151,0.875277778,5829.35,1.619263889,0:52:31.000,3.9248,6987.8,6126.7,22774.4,01/09/2021 21:28:38,27425.7,25.266,2021-09-01 21:28:38,,,,,,,
3152,3152,0.8755555559999999,5831.2,1.6197777780000002,0:52:32.000,3.9248,6987.8,6128.6,22782.0,01/09/2021 21:28:39,27425.7,25.27,2021-09-01 21:28:39,38140.0,09-Jan-21 21:28:39:493,00:19:40:00:076,45.763000000000005,0.0,24.928,0.0
3153,3153,0.875833333,5833.05,1.6202916669999998,0:52:33.000,3.9248,6994.0,6130.6,22789.6,01/09/2021 21:28:40,27450.1,25.271,2021-09-01 21:28:40,,,,,,,
3154,3154,0.8761111109999999,5834.9,1.6208055559999999,0:52:34.000,3.9251,6994.0,6132.5,22797.3,01/09/2021 21:28:41,27452.1,25.273000000000003,2021-09-01 21:28:41,38141.0,09-Jan-21 21:28:41:350,00:19:40:01:933,45.776,0.0,24.928,0.0
3155,3155,0.876388889,5836.75,1.621319444,0:52:35.000,3.9251,6994.0,6134.5,22804.9,01/09/2021 21:28:42,27452.1,25.275,2021-09-01 21:28:42,,,,,,,
3156,3156,0.8766666670000001,5838.6,1.621833333,0:52:36.000,3.9251,6994.0,6136.4,22812.5,01/09/2021 21:28:43,27452.1,25.276,2021-09-01 21:28:43,38142.0,09-Jan-21 21:28:43:207,00:19:40:03:790,45.787,0.0,24.93,0.0
3157,3157,0.876944444,5840.45,1.622347222,0:52:37.000,3.9254,6994.0,6138.4,22820.1,01/09/2021 21:28:44,27454.2,25.279,2021-09-01 21:28:44,,,,,,,
3158,3158,0.877222222,5842.3,1.622861111,0:52:38.000,3.9254,6994.0,6140.3,22827.8,01/09/2021 21:28:45,27454.2,25.281999999999996,2021-09-01 21:28:45,38143.0,09-Jan-21 21:28:45:063,00:19:40:05:646,45.8,0.0,24.932,0.0
3159,3159,0.8775,5844.15,1.623375,0:52:39.000,3.9257,6994.0,6142.2,22835.4,01/09/2021 21:28:46,27456.3,25.285999999999998,2021-09-01 21:28:46,38144.0,09-Jan-21 21:28:46:919,00:19:40:07:502,45.81399999999999,0.0,24.935,0.0
3160,3160,0.877777778,5846.0,1.623888889,0:52:40.000,3.9257,6994.0,6144.2,22843.0,01/09/2021 21:28:47,27456.3,25.285,2021-09-01 21:28:47,,,,,,,
3161,3161,0.878055556,5847.85,1.624402778,0:52:41.000,3.9257,6994.0,6146.1,22850.6,01/09/2021 21:28:48,27456.3,25.285999999999998,2021-09-01 21:28:48,38145.0,09-Jan-21 21:28:48:778,00:19:40:09:361,45.825,0.0,24.938000000000002,0.0
3162,3162,0.8783333329999999,5849.7,1.624916667,0:52:42.000,3.926,6987.8,6148.1,22858.3,01/09/2021 21:28:49,27434.1,25.281,2021-09-01 21:28:49,,,,,,,
3163,3163,0.8786111109999999,5851.55,1.625430556,0:52:43.000,3.926,6994.0,6150.0,22865.9,01/09/2021 21:28:50,27458.4,25.279,2021-09-01 21:28:50,38146.0,09-Jan-21 21:28:50:635,00:19:40:11:218,45.838,0.0,24.94,0.0
3164,3164,0.8788888890000001,5853.4,1.6259444440000002,0:52:44.000,3.926,6994.0,6152.0,22873.5,01/09/2021 21:28:51,27458.4,25.28,2021-09-01 21:28:51,,,,,,,
3165,3165,0.879166667,5855.25,1.6264583330000002,0:52:45.000,3.9264,6994.0,6153.9,22881.2,01/09/2021 21:28:52,27461.2,25.281999999999996,2021-09-01 21:28:52,38147.0,09-Jan-21 21:28:52:491,00:19:40:13:074,45.839,0.0,24.941,0.0
3166,3166,0.8794444440000001,5857.1,1.6269722219999998,0:52:46.000,3.9264,6994.0,6155.8,22888.8,01/09/2021 21:28:53,27461.2,25.284000000000002,2021-09-01 21:28:53,,,,,,,
3167,3167,0.879722222,5858.95,1.6274861109999998,0:52:47.000,3.9264,6994.0,6157.8,22896.4,01/09/2021 21:28:54,27461.2,25.287,2021-09-01 21:28:54,38148.0,09-Jan-21 21:28:54:348,00:19:40:14:931,45.83,0.0,24.94,0.0
3168,3168,0.88,5860.8,1.6280000000000001,0:52:48.000,3.9267,6994.0,6159.7,22904.0,01/09/2021 21:28:55,27463.3,25.291,2021-09-01 21:28:55,,,,,,,
3169,3169,0.880277778,5862.65,1.6285138890000002,0:52:49.000,3.9267,6994.0,6161.7,22911.7,01/09/2021 21:28:56,27463.3,25.294,2021-09-01 21:28:56,38149.0,09-Jan-21 21:28:56:204,00:19:40:16:787,45.818000000000005,0.0,24.941,0.0
3170,3170,0.8805555559999999,5864.5,1.6290277780000002,0:52:50.000,3.9267,6994.0,6163.6,22919.3,01/09/2021 21:28:57,27463.3,25.293000000000003,2021-09-01 21:28:57,,,,,,,
3171,3171,0.880833333,5866.35,1.6295416669999998,0:52:51.000,3.927,6994.0,6165.6,22926.9,01/09/2021 21:28:58,27465.4,25.291999999999998,2021-09-01 21:28:58,38150.0,09-Jan-21 21:28:58:059,00:19:40:18:642,45.803999999999995,0.0,24.941999999999997,0.0
3172,3172,0.881111111,5868.2,1.6300555559999999,0:52:52.000,3.927,6994.0,6167.5,22934.6,01/09/2021 21:28:59,27465.4,25.29,2021-09-01 21:28:59,38151.0,09-Jan-21 21:28:59:916,00:19:40:20:499,45.795,0.0,24.943,0.0
3173,3173,0.881388889,5870.05,1.630569444,0:52:53.000,3.927,6994.0,6169.4,22942.2,01/09/2021 21:29:00,27465.4,25.291,2021-09-01 21:29:00,,,,,,,
3174,3174,0.8816666670000001,5871.9,1.631083333,0:52:54.000,3.9273,6994.0,6171.4,22949.8,01/09/2021 21:29:01,27467.5,25.294,2021-09-01 21:29:01,38152.0,09-Jan-21 21:29:01:770,00:19:40:22:353,45.785,0.0,24.944000000000003,0.0
3175,3175,0.881944444,5873.75,1.631597222,0:52:55.000,3.9273,6994.0,6173.3,22957.4,01/09/2021 21:29:02,27467.5,25.296,2021-09-01 21:29:02,,,,,,,
3176,3176,0.882222222,5875.6,1.632111111,0:52:56.000,3.9273,6994.0,6175.3,22965.1,01/09/2021 21:29:03,27467.5,25.298000000000002,2021-09-01 21:29:03,38153.0,09-Jan-21 21:29:03:626,00:19:40:24:209,45.776,0.0,24.945,0.0
3177,3177,0.8825,5877.45,1.632625,0:52:57.000,3.9276,6994.0,6177.2,22972.7,01/09/2021 21:29:04,27469.6,25.299,2021-09-01 21:29:04,,,,,,,
3178,3178,0.882777778,5879.3,1.633138889,0:52:58.000,3.9276,6994.0,6179.2,22980.3,01/09/2021 21:29:05,27469.6,25.301,2021-09-01 21:29:05,38154.0,09-Jan-21 21:29:05:483,00:19:40:26:066,45.766999999999996,0.0,24.948,0.0
3179,3179,0.883055556,5881.15,1.633652778,0:52:59.000,3.9276,6994.0,6181.1,22988.0,01/09/2021 21:29:06,27469.6,25.302,2021-09-01 21:29:06,,,,,,,
3180,3180,0.8833333329999999,5883.0,1.634166667,0:53:00.000,3.9279,6994.0,6183.0,22995.6,01/09/2021 21:29:07,27471.7,25.301,2021-09-01 21:29:07,38155.0,09-Jan-21 21:29:07:339,00:19:40:27:922,45.758,0.0,24.951,0.0
3181,3181,0.8836111109999999,5884.85,1.634680556,0:53:01.000,3.9279,6987.8,6185.0,23003.2,01/09/2021 21:29:08,27447.4,25.299,2021-09-01 21:29:08,,,,,,,
3182,3182,0.8838888890000001,5886.7,1.6351944440000001,0:53:02.000,3.9282,6994.0,6186.9,23010.8,01/09/2021 21:29:09,27473.8,25.3,2021-09-01 21:29:09,38156.0,09-Jan-21 21:29:09:195,00:19:40:29:778,45.75,0.0,24.954,0.0
3183,3183,0.884166667,5888.55,1.6357083330000002,0:53:03.000,3.9282,6994.0,6188.9,23018.5,01/09/2021 21:29:10,27473.8,25.302,2021-09-01 21:29:10,,,,,,,
3184,3184,0.8844444440000001,5890.4,1.6362222219999998,0:53:04.000,3.9282,6987.8,6190.8,23026.1,01/09/2021 21:29:11,27449.5,25.305999999999997,2021-09-01 21:29:11,38157.0,09-Jan-21 21:29:11:050,00:19:40:31:633,45.744,0.0,24.956,0.0
3185,3185,0.8847222220000001,5892.25,1.636736111,0:53:05.000,3.9285,6994.0,6192.8,23033.7,01/09/2021 21:29:12,27475.9,25.31,2021-09-01 21:29:12,38158.0,09-Jan-21 21:29:12:906,00:19:40:33:489,45.736999999999995,0.0,24.959,0.0
3186,3186,0.885,5894.1,1.63725,0:53:06.000,3.9285,6994.0,6194.7,23041.4,01/09/2021 21:29:13,27475.9,25.311,2021-09-01 21:29:13,,,,,,,
3187,3187,0.885277778,5895.95,1.6377638890000001,0:53:07.000,3.9285,6994.0,6196.6,23049.0,01/09/2021 21:29:14,27475.9,25.309,2021-09-01 21:29:14,38159.0,09-Jan-21 21:29:14:761,00:19:40:35:344,45.732,0.0,24.958000000000002,0.0
3188,3188,0.8855555559999999,5897.8,1.6382777780000002,0:53:08.000,3.9285,6994.0,6198.6,23056.6,01/09/2021 21:29:15,27475.9,25.309,2021-09-01 21:29:15,,,,,,,
3189,3189,0.885833333,5899.65,1.6387916669999998,0:53:09.000,3.9288,6994.0,6200.5,23064.3,01/09/2021 21:29:16,27478.0,25.31,2021-09-01 21:29:16,38160.0,09-Jan-21 21:29:16:616,00:19:40:37:199,45.726000000000006,0.0,24.953000000000003,0.0
3190,3190,0.886111111,5901.5,1.6393055559999998,0:53:10.000,3.9295,6987.8,6202.5,23071.9,01/09/2021 21:29:17,27458.6,25.311,2021-09-01 21:29:17,,,,,,,
3191,3191,0.886388889,5903.35,1.639819444,0:53:11.000,3.9295,6994.0,6204.4,23079.5,01/09/2021 21:29:18,27482.9,25.313000000000002,2021-09-01 21:29:18,38161.0,09-Jan-21 21:29:18:471,00:19:40:39:054,45.722,0.0,24.954,0.0
3192,3192,0.8866666670000001,5905.2,1.640333333,0:53:12.000,3.9295,6994.0,6206.3,23087.2,01/09/2021 21:29:19,27482.9,25.314,2021-09-01 21:29:19,,,,,,,
